"DXV","0","0","0","0","0","0","4.821.650","0.30%"
"PHC","0","0","0","0","0","0","12.607.269","0.04%"
"PDN","0","0","0","0","0","0","9.014.923","0.33%"
"VNG","0","0","0","0","0","0","47.511.074","0.16%"
"FUCTVGF2","0","0","0","0","0","0","8.086.078","1.43%"
"PME","0","0","0","0","0","0","22.460.025","70.06%"
"VIP","0","0","0","0","0","0","30.539.955","4.40%"
"VIS","0","0","0","0","0","0","19.215.769","73.97%"
"NAV","0","0","0","0","0","0","3.843.590","0.96%"
"PNC","0","0","0","0","0","0","5.318.620","0.83%"
"VNE","0","0","0","0","0","0","39.206.295","5.65%"
"VID","0","0","0","0","0","0","15.010.467","0.39%"
"FUCTVGF1","0","0","0","0","0","0","7.345.330","0.03%"
"LSS","0","0","10","74.600","-10","-74.600","33.031.393","1.81%"
"NBB","0","0","20","443.000","-20","-443.000","48.173.971","1.05%"
"PTC","0","0","100","856.000","-100","-856.000","8.767.055","0.29%"
"AGG","0","0","100","3.035.000","-100","-3.035.000","28.242.235","14.76%"
"TMP","0","0","110","4.650.000","-110","-4.650.000","33.903.260","0.57%"
"PJT","0","0","180","1.872.000","-180","-1.872.000","7.161.991","2.37%"
"SFI","0","0","200","5.745.000","-200","-5.745.000","5.838.603","10.30%"
"BSI","0","0","220","2.109.800","-220","-2.109.800","50.406.963","7.71%"
"SVC","0","0","310","21.700.000","-310","-21.700.000","15.587.000","2.22%"
"FUEVN100","10","126.000","410","5.141.600","-400","-5.015.600","2.748.870",""
"ADS","0","0","500","5.000.000","-500","-5.000.000","13.731.818","0.08%"
"IBC","0","0","500","10.930.000","-500","-10.930.000","24.865.370","0.52%"
"BMC","0","0","660","6.735.000","-660","-6.735.000","3.607.947","19.89%"
"DHC","10.150","599.614.000","10.950","644.655.000","-800","-45.041.000","10.511.517","29.86%"
"DQC","0","0","800","12.320.000","-800","-12.320.000","16.514.387","0.94%"
"DC4","0","0","900","9.450.000","-900","-9.450.000","15.645.276","0.11%"
