"ATG","0.61","0.00 (0.0 %)","0.61","0.61","0.61","0.61","0","0","0","0"
"ABS","11.30","0.00 (0.0 %)","11.30","11.30","11.35","11.15","114,920","1,296,000,000","0","0"
"BHN","69.10","0.00 (0.0 %)","69.10","69.80","69.80","69.10","3,300","228,000,000","0","0"
"LM8","10.35","0.00 (0.0 %)","10.35","10.30","10.35","10.00","2,810","29,000,000","0","0"
"TAC","35.90","-0.05 (-0.1 %)","35.95","35.85","35.95","35.50","21,370","763,000,000","0","0"
"BVH","56.80","-0.10 (-0.2 %)","56.90","57.20","57.30","56.60","460,010","26,159,000,000","0","0"
"PAC","26.55","-0.05 (-0.2 %)","26.60","26.85","26.85","26.00","144,060","3,818,000,000","0","0"
"VIC","103.80","-0.20 (-0.2 %)","104.00","104.50","104.50","103.40","533,840","55,376,000,000","0","0"
"PLX","50.60","-0.10 (-0.2 %)","50.70","50.90","51.10","50.60","705,480","35,822,000,000","0","0"
"GTN","24.95","-0.05 (-0.2 %)","25.00","25.20","25.20","24.65","1,383,390","34,339,000,000","0","0"
"TPB","24.65","-0.05 (-0.2 %)","24.70","24.70","24.80","24.55","1,415,320","34,865,000,000","0","0"
"DHA","43.10","-0.10 (-0.2 %)","43.20","42.70","43.10","42.50","44,820","1,916,000,000","0","0"
"DRC","20.85","-0.05 (-0.2 %)","20.90","21.00","21.20","20.70","599,750","12,518,000,000","0","0"
"VCI","40.70","-0.10 (-0.2 %)","40.80","41.00","41.60","40.50","1,079,310","44,199,000,000","0","0"
"CNG","19.80","-0.05 (-0.3 %)","19.85","19.85","19.85","19.30","21,450","415,000,000","0","0"
"BTT","38.90","-0.10 (-0.3 %)","39.00","38.00","39.00","36.30","1,270","48,000,000","0","0"
"ASG","35.80","-0.10 (-0.3 %)","35.90","35.50","36.00","35.50","6,270","223,000,000","0","0"
"PLP","6.95","-0.02 (-0.3 %)","6.97","6.99","6.99","6.90","357,190","2,481,000,000","0","0"
"DHG","102.60","-0.30 (-0.3 %)","102.90","102.90","102.90","102.40","3,560","365,000,000","0","0"
"CTG","33.20","-0.10 (-0.3 %)","33.30","33.35","33.45","32.95","7,237,750","240,123,000,000","0","0"
"CSM","16.00","-0.05 (-0.3 %)","16.05","15.95","16.25","15.95","72,360","1,165,000,000","0","0"
"KOS","30.30","-0.10 (-0.3 %)","30.40","29.00","30.30","28.90","266,640","7,837,000,000","0","0"
"PVT","15.10","-0.05 (-0.3 %)","15.15","15.00","15.20","15.00","2,268,070","34,216,000,000","0","0"
"TSC","2.84","-0.01 (-0.4 %)","2.85","2.85","2.87","2.80","481,790","1,369,000,000","0","0"
"STB","14.15","-0.05 (-0.4 %)","14.20","14.25","14.25","14.05","9,539,770","135,176,000,000","0","0"
"VIB","28.20","-0.10 (-0.4 %)","28.30","28.40","28.40","28.10","422,520","11,918,000,000","0","0"
"TCT","27.30","-0.10 (-0.4 %)","27.40","27.70","27.70","27.10","33,600","915,000,000","0","0"
"GAS","81.80","-0.30 (-0.4 %)","82.10","81.50","82.20","80.90","1,207,780","98,407,000,000","0","0"
"AMD","2.67","-0.01 (-0.4 %)","2.68","2.70","2.70","2.65","2,443,610","6,537,000,000","0","0"
"IJC","13.20","-0.05 (-0.4 %)","13.25","13.20","13.30","12.90","568,090","7,465,000,000","0","0"
"PVD","12.65","-0.05 (-0.4 %)","12.70","12.60","12.75","12.35","8,957,510","112,300,000,000","0","0"
"SFI","25.00","-0.10 (-0.4 %)","25.10","24.90","25.00","24.50","6,290","156,000,000","0","0"
"C32","24.40","-0.10 (-0.4 %)","24.50","24.80","24.80","23.75","97,930","2,382,000,000","0","0"
"FCN","12.15","-0.05 (-0.4 %)","12.20","12.20","12.25","11.95","1,349,990","16,334,000,000","0","0"
"C47","8.70","-0.04 (-0.5 %)","8.74","8.70","8.70","8.50","130,410","1,124,000,000","0","0"
"SKG","10.85","-0.05 (-0.5 %)","10.90","11.40","11.45","10.85","378,070","4,189,000,000","0","0"
"APH","86.20","-0.40 (-0.5 %)","86.60","86.60","86.60","86.00","3,587,180","309,353,000,000","0","0"
"BMI","28.80","-0.15 (-0.5 %)","28.95","28.95","29.00","28.40","368,210","10,552,000,000","0","0"
"CCL","7.66","-0.04 (-0.5 %)","7.70","7.70","7.75","7.63","136,880","1,052,000,000","0","0"
"TV2","46.00","-0.25 (-0.5 %)","46.25","46.10","46.20","45.95","70,810","3,261,000,000","0","0"
"PNJ","73.60","-0.40 (-0.5 %)","74.00","74.00","74.10","73.40","646,460","47,631,000,000","0","0"
"THG","55.10","-0.30 (-0.5 %)","55.40","55.90","55.90","55.00","7,930","437,000,000","0","0"
"UDC","5.45","-0.03 (-0.5 %)","5.48","5.50","5.50","5.40","8,710","47,000,000","0","0"
"PSH","17.50","-0.10 (-0.6 %)","17.60","17.50","17.60","17.35","138,780","2,417,000,000","0","0"
"DPM","17.20","-0.10 (-0.6 %)","17.30","17.30","17.40","17.15","2,411,810","41,625,000,000","0","0"
"MCG","1.70","-0.01 (-0.6 %)","1.71","1.70","1.74","1.70","2,050","3,000,000","0","0"
"FIR","24.90","-0.15 (-0.6 %)","25.05","25.00","25.10","24.80","74,000","1,845,000,000","0","0"
"PTL","6.39","-0.04 (-0.6 %)","6.43","6.10","6.39","6.10","1,010","6,000,000","0","0"
"VCF","216.60","-1.40 (-0.6 %)","218.00","212.10","216.60","212.10","980","212,000,000","0","0"
"ANV","22.80","-0.15 (-0.7 %)","22.95","22.95","22.95","22.70","341,140","7,779,000,000","0","0"
"CMX","15.20","-0.10 (-0.7 %)","15.30","15.30","15.30","15.00","251,260","3,812,000,000","0","0"
"STG","14.70","-0.10 (-0.7 %)","14.80","14.65","14.75","13.80","250","4,000,000","0","0"
"VOS","1.41","-0.01 (-0.7 %)","1.42","1.40","1.42","1.40","173,990","246,000,000","0","0"
"HAI","2.76","-0.02 (-0.7 %)","2.78","2.76","2.79","2.75","1,761,580","4,875,000,000","0","0"
"BWE","26.20","-0.20 (-0.8 %)","26.40","26.60","26.65","26.15","409,600","10,793,000,000","0","0"
"TMT","4.86","-0.04 (-0.8 %)","4.90","4.71","4.92","4.70","23,130","112,000,000","0","0"
"BSI","9.72","-0.08 (-0.8 %)","9.80","9.80","9.81","9.70","40,320","393,000,000","0","0"
"FCM","5.94","-0.05 (-0.8 %)","5.99","5.80","5.94","5.80","7,320","43,000,000","0","0"
"LCG","11.75","-0.10 (-0.8 %)","11.85","11.80","12.05","11.55","2,727,400","32,074,000,000","0","0"
"DVP","47.00","-0.40 (-0.8 %)","47.40","47.60","47.60","47.00","21,820","1,030,000,000","0","0"
"LIX","58.50","-0.50 (-0.8 %)","59.00","59.00","59.00","58.20","82,180","4,812,000,000","1,546,550","90,473,175,000"
"SAB","192.00","-1.70 (-0.9 %)","193.70","190.00","193.00","190.00","152,640","29,268,000,000","22,000","4,224,000,000"
"SII","16.80","-0.15 (-0.9 %)","16.95","15.80","16.80","15.80","30","0","0","0"
"VRE","27.65","-0.25 (-0.9 %)","27.90","27.90","28.05","27.55","4,545,570","126,046,000,000","854,190","23,665,513,300"
"GEG","15.75","-0.15 (-0.9 %)","15.90","15.90","16.00","15.60","600,110","9,471,000,000","0","0"
"CTD","61.20","-0.60 (-1.0 %)","61.80","61.10","61.70","60.50","908,560","55,426,000,000","0","0"
"ST8","9.90","-0.10 (-1.0 %)","10.00","10.05","10.05","9.90","230","2,000,000","0","0"
"SSC","49.50","-0.50 (-1.0 %)","50.00","49.40","49.50","49.40","90","4,000,000","0","0"
"VNE","4.85","-0.05 (-1.0 %)","4.90","4.94","4.94","4.77","41,870","204,000,000","0","0"
"MBB","19.30","-0.20 (-1.0 %)","19.50","19.45","19.50","19.25","7,118,600","137,658,000,000","1,069,200","20,789,400,000"
"HAH","14.35","-0.15 (-1.0 %)","14.50","14.55","14.55","14.15","430,940","6,171,000,000","0","0"
"ASP","5.68","-0.06 (-1.0 %)","5.74","5.74","5.80","5.34","51,480","279,000,000","0","0"
"ILB","23.25","-0.25 (-1.1 %)","23.50","23.50","23.50","22.30","157,640","3,588,000,000","0","0"
"MWG","110.80","-1.20 (-1.1 %)","112.00","112.10","112.30","110.80","599,730","66,691,000,000","0","0"
"RAL","126.40","-1.40 (-1.1 %)","127.80","127.70","127.70","126.40","14,770","1,875,000,000","0","0"
"TEG","4.35","-0.05 (-1.1 %)","4.40","4.40","4.40","4.35","27,050","119,000,000","0","0"
"ACL","12.95","-0.15 (-1.1 %)","13.10","13.10","13.10","12.85","31,680","411,000,000","0","0"
"SPM","12.40","-0.15 (-1.2 %)","12.55","12.30","12.40","12.30","4,710","58,000,000","0","0"
"DCM","12.25","-0.15 (-1.2 %)","12.40","12.30","12.40","12.25","2,927,590","36,017,000,000","0","0"
"SJD","19.45","-0.25 (-1.3 %)","19.70","19.80","19.80","19.40","181,250","3,534,000,000","0","0"
"BFC","15.40","-0.20 (-1.3 %)","15.60","15.80","15.80","15.40","210,590","3,262,000,000","0","0"
"SBA","15.00","-0.20 (-1.3 %)","15.20","14.90","15.10","14.80","28,610","428,000,000","0","0"
"TMS","37.00","-0.50 (-1.3 %)","37.50","37.50","37.80","35.20","195,690","7,160,000,000","0","0"
"SSI","18.20","-0.25 (-1.4 %)","18.45","18.45","18.50","18.10","6,053,890","110,532,000,000","0","0"
"CKG","10.85","-0.15 (-1.4 %)","11.00","11.05","11.10","10.85","459,780","5,032,000,000","0","0"
"TDM","25.00","-0.35 (-1.4 %)","25.35","25.40","25.50","24.90","325,760","8,178,000,000","0","0"
"BRC","10.70","-0.15 (-1.4 %)","10.85","10.40","10.70","10.30","520","5,000,000","0","0"
"TTF","5.58","-0.08 (-1.4 %)","5.66","5.60","5.70","5.54","3,206,760","17,865,000,000","0","0"
"LCM","0.69","-0.01 (-1.4 %)","0.70","0.68","0.70","0.67","21,240","15,000,000","0","0"
"KSB","27.45","-0.40 (-1.4 %)","27.85","27.90","27.90","27.30","976,470","26,875,000,000","0","0"
"TNA","13.30","-0.20 (-1.5 %)","13.50","13.50","13.50","13.15","184,140","2,452,000,000","140,000","1,980,000,000"
"GVR","19.00","-0.30 (-1.6 %)","19.30","19.30","19.35","18.65","2,787,350","52,998,000,000","0","0"
"VSH","18.80","-0.30 (-1.6 %)","19.10","19.00","19.00","18.60","32,930","616,000,000","0","0"
"FTM","1.25","-0.02 (-1.6 %)","1.27","1.27","1.28","1.24","93,860","118,000,000","0","0"
"CLL","28.00","-0.45 (-1.6 %)","28.45","28.00","28.00","28.00","1,200","34,000,000","0","0"
"TNC","31.00","-0.50 (-1.6 %)","31.50","29.50","31.00","29.50","330","10,000,000","0","0"
"VHC","45.25","-0.75 (-1.6 %)","46.00","46.00","46.00","45.25","271,010","12,359,000,000","0","0"
"PGD","26.50","-0.45 (-1.7 %)","26.95","26.50","26.90","26.50","1,480","39,000,000","0","0"
"AGR","5.17","-0.09 (-1.7 %)","5.26","5.20","5.25","5.13","999,440","5,183,000,000","0","0"
"BCE","8.25",
