"VPD","15.50","0.00 (0.0 %)","15.50","15.50","15.50","15.50","0","0","0","0"
"VNE","4.82","0.00 (0.0 %)","4.82","4.82","4.93","4.80","49,200","237,000,000","0","0"
"ATG","0.61","0.00 (0.0 %)","0.61","0.61","0.61","0.61","0","0","0","0"
"VNL","17.00","0.00 (0.0 %)","17.00","17.00","17.00","17.00","0","0","0","0"
"KDC","35.60","0.00 (0.0 %)","35.60","35.60","35.95","35.35","432,090","15,404,000,000","0","0"
"HTL","18.40","0.00 (0.0 %)","18.40","19.00","19.50","18.40","25,670","485,000,000","0","0"
"NAV","22.50","0.00 (0.0 %)","22.50","22.50","22.50","22.50","0","0","0","0"
"TVS","10.60","0.00 (0.0 %)","10.60","10.60","10.60","10.60","14,930","158,000,000","0","0"
"HAS","7.69","0.00 (0.0 %)","7.69","8.12","8.12","7.50","1,970","15,000,000","0","0"
"TYA","13.15","0.00 (0.0 %)","13.15","13.10","13.30","13.00","24,140","318,000,000","0","0"
"HAX","14.65","0.00 (0.0 %)","14.65","14.75","14.95","14.45","248,480","3,640,000,000","0","0"
"TNT","1.51","0.00 (0.0 %)","1.51","1.52","1.52","1.49","115,100","173,000,000","0","0"
"NSC","71.40","0.00 (0.0 %)","71.40","71.00","71.60","71.00","16,550","1,178,000,000","0","0"
"TRA","62.00","0.00 (0.0 %)","62.00","62.00","62.10","61.50","4,530","281,000,000","0","0"
"CCI","14.00","0.00 (0.0 %)","14.00","13.50","14.00","13.30","14,130","189,000,000","0","0"
"GSP","11.55","0.00 (0.0 %)","11.55","11.50","11.55","11.50","1,990","23,000,000","0","0"
"BWE","25.50","0.00 (0.0 %)","25.50","25.00","25.50","25.00","490,940","12,428,000,000","200,000","5,080,000,000"
"UDC","6.00","0.00 (0.0 %)","6.00","6.00","6.00","5.71","11,280","66,000,000","0","0"
"HCD","2.57","0.00 (0.0 %)","2.57","2.58","2.66","2.57","322,550","841,000,000","0","0"
"LM8","11.00","0.00 (0.0 %)","11.00","11.00","11.00","10.55","1,010","11,000,000","0","0"
"VDP","33.00","0.00 (0.0 %)","33.00","33.00","33.00","33.00","0","0","0","0"
"BSI","9.70","0.00 (0.0 %)","9.70","9.70","10.00","9.70","139,580","1,360,000,000","0","0"
"GAB","186.50","-0.20 (-0.1 %)","186.70","186.70","188.70","186.10","365,330","68,204,000,000","0","0"
"BCG","8.10","-0.01 (-0.1 %)","8.11","8.11","8.14","8.08","369,340","2,989,000,000","200,000","1,640,000,000"
"PTL","6.94","-0.01 (-0.1 %)","6.95","6.50","6.94","6.49","5,020","33,000,000","0","0"
